id,lossyear,longitude,latitude
719,19.0,145.55350138369312,-42.94208231167153
724,19.0,146.4104941647431,-43.00316775099165
726,19.0,145.59751883261498,-42.63485848450264
736,19.0,146.32605252803592,-42.93220084354621
737,19.0,146.43834193855082,-43.10467737809715
740,19.0,146.2910182319552,-42.61599386353613
744,19.0,146.23711931490806,-42.45878868881522
746,19.0,145.68735036102692,-42.90345475445439
747,19.0,145.67746889290157,-42.7893687133712
752,19.0,145.5993154631832,-42.81452154132656
759,19.0,145.60560367017206,-42.93489578939857
760,19.0,145.6496211190939,-42.96364187849039
761,19.0,146.35569693241183,-42.628570277513816
767,19.0,145.5615862212502,-42.75163947143818
768,19.0,145.68375709989044,-42.79116534393944
773,19.0,146.36557840053715,-42.52885728097654
776,19.0,145.733164440517,-42.36805884511915
777,19.0,145.6550110107986,-43.01035427326461
778,19.0,146.4086975341749,-42.6968422391069
781,19.0,146.36288345468478,-42.53873874910185
787,19.0,146.244305837181,-42.455195427678746
788,19.0,146.28383170968226,-42.6510281596168
789,19.0,146.32425589746765,-42.66899446529919
791,19.0,146.36557840053715,-42.64563826791208
796,19.0,146.31527274462644,-42.61599386353613
797,19.0,146.4042059577543,-42.62497701637733
798,19.0,145.76011389904062,-42.93489578939857
801,19.0,145.54721317670425,-42.77948724524589
811,19.0,145.61548513829734,-42.73367316575579
813,19.0,146.3637817699689,-42.99777785928693
814,19.0,146.3404255725818,-42.47316173336114
816,19.0,145.59033231034198,-42.74894452558583
820,19.0,146.39342617434488,-42.58994272029667
823,19.0,146.39073122849248,-42.52346738927183
824,19.0,146.4185790023002,-43.00496438155989
826,19.0,145.54182328499957,-42.72469001291459
827,19.0,145.73855433222172,-42.90255643917027
831,19.0,145.75202906148354,-42.41027966347277
832,19.0,145.8167077619401,-42.82440300945187
835,20.0,146.13920294893904,-42.71570686007341
848,20.0,146.06464278035713,-42.5037044530212
871,20.0,146.05296468166358,-42.506399398873555
876,20.0,145.53284013215836,-42.94477725752388
877,20.0,146.12662653496136,-42.74714789501759
880,20.0,146.1275248502455,-42.74175800331287
887,20.0,146.0655410956412,-42.680672563992744
891,20.0,146.0655410956412,-42.68965571683394
927,20.0,145.58404410335316,-42.60431576484258
928,20.0,146.1059652834266,-42.211751985682355
950,20.0,145.51577214176007,-42.775893984109416
953,20.0,145.55799296011372,-42.61689217882025
996,20.0,146.11315180569954,-42.71031696836869
1006,20.0,145.68735036102692,-42.74085968802875
1012,20.0,146.05296468166358,-42.65012984433268
1016,20.0,146.1230332738249,-42.73726642689227
1018,20.0,146.05745625808413,-42.67797761814039
1020,20.0,146.06194783450474,-42.684265825129216
1074,20.0,145.5993154631832,-42.63935006092325
1080,20.0,146.0682360414936,-42.68875740154982
1081,20.0,146.38623965207188,-42.269244163866006
1084,20.0,145.56697611295488,-42.60162081899023
1092,20.0,145.56967105880727,-42.59263766614903
1095,20.0,145.60470535488793,-42.63216353865029
1105,20.0,146.07093098734595,-42.65282479018504
1125,20.0,146.0547613122318,-42.680672563992744
1128,20.0,146.04757478995884,-42.50999266001003
1130,20.0,146.1041686528584,-42.69414729325453
1131,20.0,146.1320164266661,-42.72828327405108
1148,20.0,146.11854169740428,-42.70223213081161
1211,20.0,145.5894339950579,-42.596230927285504
1218,20.0,146.101473707006,-42.20276883284116
1231,20.0,146.0448798441065,-42.51178929057828
1246,20.0,146.16076251575788,-42.77948724524589
1247,20.0,146.33234073502473,-42.25307448875185
1252,20.0,146.1104568598472,-42.72738495876696
1255,20.0,145.68465541517455,-42.738164742176394
1267,20.0,145.55978959068193,-42.590841035580794
1292,20.0,146.11854169740428,-42.72109675177812
1299,20.0,145.68645204574278,-42.73906305746051
1354,20.0,146.10237202229013,-42.20905703983
1369,20.0,146.05026973581118,-42.50550108358944
1372,20.0,146.46708802764266,-42.67528267228802
1384,20.0,146.05835457336826,-42.70492707666397
1391,20.0,145.68914699159512,-42.74175800331287
1392,20.0,146.1338130572343,-42.75163947143818
1431,19.0,145.55080643784072,-42.74445294916522
1436,20.0,145.61638345358148,-42.64024837620737
1442,20.0,145.6100952465926,-42.63216353865029
1443,20.0,146.08530403189184,-42.67618098757214
1446,20.0,146.146389471212,-42.80194512734887
1455,20.0,146.1275248502455,-42.75613104785879
1463,20.0,145.68196046932218,-42.74894452558583
1494,20.0,145.6226716605703,-42.653723105469155
1496,20.0,146.14728778649612,-42.82619964002011
1506,20.0,146.13111811138197,-42.73457148103991
